Date,Year,Month,Quarter,Site_ID,Lab_ID,Region,Site_Type,Adoption_Date,Post_Adoption,Months_Since_Adoption,Assay_Menu,Communication_Intensity,Cr_Volume,Cys_Volume,CrCys_Volume,Total_Test_Volume,Cr_Price,Cys_Price,CrCys_Price,Cr_Revenue,Cys_Revenue,CrCys_Revenue,Total_Revenue,Lives_Covered,Total_Patients,Reclassified_Patients,Reclassification_Rate,CKD_Patients,G1_Patients,G2_Patients,G3a_Patients,G3b_Patients,G4_Patients,G5_Patients,CKD_Prevalence,Nephrology_Referrals,Dialysis_Initiations,Trial_Enrollment,Eligibility_Shift_Pct,Renally_Adjusted_Rx,Nephroprotective_Rx
2022-01-01,2022,1,Q1,SITE0093,LAB050,West,Reference Lab,2023-09-01,0,,Cys,4,546,98,0,644,8.15,24.46,31.78,4452.17,2397.12,0.0,6849.29,24262,3639,0,0.0,1346,1273,1018,800,291,181,72,0.37,201,16,0,0.0,538,336
2022-01-01,2022,1,Q1,SITE0094,LAB025,Northeast,Hospital,2024-10-01,0,,Cr,4,477,0,0,477,8.85,25.32,30.48,4222.18,0.0,0.0,4222.18,9432,1414,0,0.0,523,494,395,311,113,70,28,0.37,78,6,0,0.0,209,130
2022-01-01,2022,1,Q1,SITE0095,LAB024,Northeast,Hospital,2024-11-01,0,,Cr,4,535,0,0,535,8.2,27.03,35.51,4386.9,0.0,0.0,4386.9,34721,5208,0,0.0,1926,1822,1458,1145,416,260,104,0.37,288,23,0,0.0,770,481
2022-01-01,2022,1,Q1,SITE0096,LAB013,Southwest,Reference Lab,2024-09-01,0,,Cys,5,557,104,0,661,8.33,25.14,32.4,4642.3,2614.48,0.0,7256.78,18568,2785,0,0.0,1030,974,779,612,222,139,55,0.37,154,12,0,0.0,412,257
2022-01-01,2022,1,Q1,SITE0097,LAB007,Midwest,Reference Lab,2021-09-01,1,4.0,CrCys,4,572,107,45,724,8.95,24.93,30.46,5118.15,2667.14,1370.54,9155.83,19178,2876,482,0.1678,872,1140,943,441,230,143,57,0.3034,104,8,0,0.0,348,218
2022-01-01,2022,1,Q1,SITE0098,LAB036,Southwest,Reference Lab,2022-02-01,0,,CrCys,4,567,92,0,659,8.45,26.13,30.52,4791.38,2404.31,0.0,7195.69,27195,4079,0,0.0,1509,1427,1142,897,326,203,81,0.37,226,18,0,0.0,603,377
2022-01-01,2022,1,Q1,SITE0099,LAB045,Southeast,Clinic,2023-03-01,0,,Cys,4,504,121,0,625,8.62,22.26,32.19,4343.78,2693.15,0.0,7036.93,5302,795,0,0.0,294,278,222,174,63,39,15,0.37,44,3,0,0.0,117,73
2022-01-01,2022,1,Q1,SITE0100,LAB020,West,Hospital,2023-05-01,0,,CrCys,4,557,88,0,645,8.17,26.12,35.01,4548.62,2298.61,0.0,6847.23,22022,3303,0,0.0,1222,1156,924,726,264,165,66,0.37,183,14,0,0.0,488,305
2022-01-01,2022,1,Q1,SITE0101,LAB001,West,Hospital,2021-12-01,1,1.0,CrCys,1,518,94,70,682,8.59,26.75,31.19,4448.47,2514.59,2183.02,9146.08,5055,758,134,0.1769,228,302,249,114,60,37,15,0.3009,27,2,0,-0.02,91,57
2022-01-01,2022,1,Q1,SITE0102,LAB008,Midwest,Clinic,2022-11-01,0,,CrCys,5,535,100,0,635,8.8,23.1,29.66,4709.94,2310.24,0.0,7020.18,13717,2057,0,0.0,761,719,575,452,164,102,41,0.37,114,9,0,0.0,304,190
2022-01-01,2022,1,Q1,SITE0103,LAB046,Northeast,Clinic,2024-11-01,0,,CrCys,3,531,112,0,643,8.46,22.59,30.92,4491.44,2530.51,0.0,7021.95,33699,5054,0,0.0,1869,1768,1415,1111,404,252,101,0.37,280,22,0,0.0,747,467
2022-01-01,2022,1,Q1,SITE0104,LAB016,Southeast,Clinic,2024-10-01,0,,Cys,2,507,126,0,633,8.65,26.42,35.97,4383.56,3328.42,0.0,7711.99,13150,1972,0,0.0,729,690,552,433,157,98,39,0.37,109,8,0,0.0,291,182
2022-01-01,2022,1,Q1,SITE0105,LAB014,Southeast,Reference Lab,2022-11-01,0,,Cr,1,521,0,0,521,7.96,24.45,30.47,4146.15,0.0,0.0,4146.15,7125,1068,0,0.0,395,373,299,234,85,53,21,0.37,59,4,0,0.0,158,98
2022-01-01,2022,1,Q1,SITE0106,LAB012,Midwest,Hospital,,0,,CrCys,1,512,112,0,624,8.7,21.38,29.14,4451.97,2394.15,0.0,6846.12,49247,7387,0,0.0,2733,2585,2068,1625,590,369,147,0.37,409,32,0,0.0,1093,683
2022-01-01,2022,1,Q1,SITE0107,LAB023,West,Clinic,2024-02-01,0,,CrCys,2,552,108,0,660,9.12,24.33,32.21,5032.29,2627.26,0.0,7659.55,21748,3262,0,0.0,1206,1141,913,717,260,163,65,0.37,180,14,0,0.0,482,301
2022-01-01,2022,1,Q1,SITE0108,LAB015,West,Hospital,2023-05-01,0,,CrCys,3,571,116,0,687,8.18,22.49,30.67,4672.88,2608.98,0.0,7281.86,44577,6686,0,0.0,2473,2340,1872,1470,534,334,133,0.37,370,29,0,0.0,989,618
2022-01-01,2022,1,Q1,SITE0109,LAB028,Southeast,Clinic,,0,,Cr,1,541,0,0,541,7.56,28.72,30.94,4088.33,0.0,0.0,4088.33,9621,1443,0,0.0,533,505,404,317,115,72,28,0.37,79,6,0,0.0,213,133
2022-01-01,2022,1,Q1,SITE0110,LAB034,Northeast,Hospital,2023-07-01,0,,Cr,2,569,0,0,569,8.36,21.97,32.77,4757.31,0.0,0.0,4757.31,20034,3005,0,0.0,1111,1051,841,661,240,150,60,0.37,166,13,0,0.0,444,277
2022-01-01,2022,1,Q1,SITE0111,LAB002,Southwest,Hospital,2022-01-01,1,0.0,Cys,1,512,89,0,601,8.57,22.6,30.39,4387.69,2011.5,0.0,6399.19,10126,1518,273,0.18,455,607,500,227,121,75,30,0.3,54,4,5,-0.02,182,113
2022-01-01,2022,1,Q1,SITE0112,LAB032,West,Hospital,2024-06-01,0,,CrCys,3,517,100,0,617,8.58,25.91,33.08,4437.16,2591.26,0.0,7028.43,10122,1518,0,0.0,561,531,425,333,121,75,30,0.37,84,6,0,0.0,224,140
2022-01-01,2022,1,Q1,SITE0113,LAB023,West,Clinic,2024-02-01,0,,CrCys,2,529,106,0,635,7.86,24.93,34.65,4159.03,2642.9,0.0,6801.94,23030,3454,0,0.0,1277,1208,967,759,276,172,69,0.37,191,15,0,0.0,510,319
2022-01-01,2022,1,Q1,SITE0114,LAB022,Southwest,Clinic,2022-01-01,1,0.0,CrCys,1,537,112,45,694,8.57,27.2,29.27,4599.7,3046.19,1317.04,8962.93,22302,3345,602,0.18,1003,1338,1103,501,267,167,66,0.3,120,9,0,0.0,401,250
2022-01-01,2022,1,Q1,SITE0115,LAB025,Northeast,Clinic,2024-10-01,0,,Cr,4,573,0,0,573,9.36,26.28,37.69,5362.59,0.0,0.0,5362.59,24181,3627,0,0.0,1341,1269,1015,797,290,181,72,0.37,201,16,0,0.0,536,335
2022-01-01,2022,1,Q1,SITE0116,LAB022,Southwest,Reference Lab,2022-01-01,1,0.0,CrCys,1,530,105,37,672,8.27,25.25,32.19,4381.08,2651.13,1191.16,8223.37,43638,6545,1178,0.18,1963,2618,2159,981,523,327,130,0.3,235,18,0,0.0,785,490
2022-01-01,2022,1,Q1,SITE0117,LAB022,Southwest,Hospital,2022-01-01,1,0.0,CrCys,1,502,115,52,669,8.5,26.89,31.22,4265.1,3092.01,1623.23,8980.34,6531,979,176,0.18,293,391,323,146,78,48,19,0.3,35,2,0,-0.02,117,73
2022-01-01,2022,1,Q1,SITE0118,LAB049,Southeast,Hospital,2022-04-01,0,,Cys,5,562,109,0,671,8.09,27.46,31.28,4545.17,2992.99,0.0,7538.16,45940,6891,0,0.0,2549,2411,1929,1516,551,344,137,0.37,382,30,0,0.0,1019,637
2022-01-01,2022,1,Q1,SITE0119,LAB042,Northeast,Reference Lab,2022-08-01,0,,CrCys,5,551,99,0,650,8.96,26.14,30.76,4935.11,2587.53,0.0,7522.64,45441,6816,0,0.0,2521,2385,1908,1499,545,340,136,0.37,378,30,0,0.0,1008,630
2022-01-01,2022,1,Q1,SITE0120,LAB006,Southeast,Hospital,2021-11-01,1,2.0,CrCys,1,477,100,65,642,8.88,23.46,34.89,4233.96,2346.45,2267.93,8848.34,28333,4249,738,0.1738,1282,1692,1397,644,339,212,84,0.3017,153,12,0,-0.02,512,320
2022-01-01,2022,1,Q1,SITE0121,LAB015,West,Reference Lab,2023-05-01,0,,CrCys,3,545,120,0,665,7.36,25.89,31.79,4009.56,3106.8,0.0,7116.37,44650,6697,0,0.0,2477,2343,1875,1473,535,334,133,0.37,371,29,0,0.0,990,619
2022-01-01,2022,1,Q1,SITE0122,LAB043,West,Hospital,2024-05-01,0,,CrCys,4,556,110,0,666,8.1,24.63,32.75,4502.38,2709.15,0.0,7211.53,39674,5951,0,0.0,2201,2082,1666,1309,476,297,119,0.37,330,26,0,0.0,880,550
2022-01-01,2022,1,Q1,SITE0123,LAB037,Midwest,Reference Lab,2023-07-01,0,,CrCys,5,532,115,0,647,8.9,27.65,31.75,4733.19,3179.46,0.0,7912.65,40854,6128,0,0.0,2267,2144,1715,1348,490,306,122,0.37,340,27,0,0.0,906,566
2022-01-01,2022,1,Q1,SITE0124,LAB033,West,Hospital,2021-08-01,1,5.0,Cr,1,550,0,0,550,8.89,24.8,34.69,4888.1,0.0,0.0,4888.1,13152,1972,325,0.1649,599,780,645,304,157,98,39,0.3042,71,5,6,-0.02,239,149
2022-01-01,2022,1,Q1,SITE0125,LAB008,Midwest,Reference Lab,2022-11-01,0,,CrCys,5,539,107,0,646,8.44,24.11,32.07,4547.14,2580.0,0.0,7127.14,43518,6527,0,0.0,2414,2284,1827,1435,522,326,130,0.37,362,28,0,0.0,965,603
2022-01-01,2022,1,Q1,SITE0126,LAB044,Southeast,Clinic,2021-12-01,1,1.0,CrCys,2,541,111,68,720,7.85,27.3,31.83,4246.04,3030.49,2164.25,9440.77,15267,2290,405,0.1769,688,914,754,345,183,114,45,0.3009,82,6,0,0.0,275,172
2022-01-01,2022,1,Q1,SITE0127,LAB044,Southeast,Reference Lab,2021-12-01,1,1.0,CrCys,2,499,103,43,645,7.72,28.71,32.76,3852.22,2957.06,1408.79,8218.07,30289,4543,803,0.1769,1366,1813,1496,685,363,227,90,0.3009,163,13,0,0.0,546,341
2022-01-01,2022,1,Q1,SITE0128,LAB005,Southwest,Hospital,2021-09-01,1,4.0,Cr,3,526,0,0,526,8.91,24.69,33.87,4686.18,0.0,0.0,4686.18,6062,909,152,0.1678,275,360,298,139,72,45,18,0.3034,33,2,0,-0.02,110,68
2022-01-01,2022,1,Q1,SITE0129,LAB039,Northeast,Clinic,2024-01-01,0,,CrCys,1,532,95,0,627,8.03,22.09,32.29,4271.42,2098.51,0.0,6369.94,34926,5238,0,0.0,1938,1833,1466,1152,419,261,104,0.37,290,23,0,0.0,775,484
2022-01-01,2022,1,Q1,SITE0130,LAB004,Southwest,Reference Lab,2024-05-01,0,,CrCys,1,516,120,0,636,9.57,24.5,33.3,4939.68,2940.56,0.0,7880.24,11229,1684,0,0.0,623,589,471,370,134,84,33,0.37,93,7,0,0.0,249,155
2022-01-01,2022,1,Q1,SITE0131,LAB006,Southeast,Clinic,2021-11-01,1,2.0,CrCys,1,528,108,67,703,7.98,23.18,35.39,4213.27,2503.7,2371.33,9088.29,9632,1444,250,0.1738,435,575,475,219,115,72,28,0.3017,52,4,0,0.0,174,108
2022-01-01,2022,1,Q1,SITE0132,LAB045,Southeast,Clinic,2023-03-01,0,,Cys,4,537,105,0,642,7.92,24.98,30.25,4252.42,2622.9,0.0,6875.33,44056,6608,0,0.0,2444,2312,1850,1453,528,330,132,0.37,366,29,0,0.0,977,611
2022-01-01,2022,1,Q1,SITE0133,LAB032,West,Clinic,2024-06-01,0,,CrCys,3,579,113,0,692,8.7,20.87,32.02,5036.77,2358.48,0.0,7395.25,8596,1289,0,0.0,476,451,360,283,103,64,25,0.37,71,5,0,0.0,190,119
2022-01-01,2022,1,Q1,SITE0134,LAB030,West,Clinic,2024-09-01,0,,CrCys,1,542,91,0,633,8.13,26.12,27.85,4405.01,2377.07,0.0,6782.08,49243,7386,0,0.0,2732,2585,2068,1624,590,369,147,0.37,409,32,0,0.0,1092,683
2022-01-01,2022,1,Q1,SITE0135,LAB047,Southeast,Clinic,2021-11-01,1,2.0,CrCys,3,521,114,53,688,8.81,24.99,34.59,4592.46,2848.56,1833.15,9274.18,11168,1675,291,0.1738,505,667,551,254,134,83,33,0.3017,60,4,0,0.0,202,126
2022-01-01,2022,1,Q1,SITE0136,LAB035,Midwest,Clinic,2022-07-01,0,,CrCys,2,502,124,0,626,9.22,20.8,27.8,4626.74,2578.99,0.0,7205.72,47563,7134,0,0.0,2639,2496,1997,1569,570,356,142,0.37,395,31,0,0.0,1055,659
2022-01-01,2022,1,Q1,SITE0137,LAB040,Southeast,Reference Lab,2024-01-01,0,,CrCys,3,559,88,0,647,8.16,27.6,34.34,4562.73,2429.06,0.0,6991.79,12561,1884,0,0.0,697,659,527,414,150,94,37,0.37,104,8,0,0.0,278,174
2022-01-01,2022,1,Q1,SITE0138,LAB016,Southeast,Hospital,2024-10-01,0,,Cys,2,544,95,0,639,9.02,26.25,32.12,4906.49,2493.84,0.0,7400.33,13258,1988,0,0.0,735,695,556,437,159,99,39,0.37,110,8,0,0.0,294,183
2022-01-01,2022,1,Q1,SITE0139,LAB013,Southwest,Hospital,2024-09-01,0,,Cys,5,517,115,0,632,8.43,22.74,28.36,4356.13,2615.13,0.0,6971.26,21616,3242,0,0.0,1199,1134,907,713,259,162,64,0.37,179,14,5,0.0,479,299
2022-01-01,2022,1,Q1,SITE0140,LAB050,West,Reference Lab,2023-09-01,0,,Cys,4,527,108,0,635,8.39,25.16,32.62,4419.13,2717.13,0.0,7136.27,31734,4760,0,0.0,1761,1666,1332,1047,380,238,95,0.37,264,21,0,0.0,704,440
2022-01-01,2022,1,Q1,SITE0141,LAB042,Northeast,Reference Lab,2022-08-01,0,,CrCys,5,564,116,0,680,8.45,29.34,32.01,4766.5,3403.65,0.0,8170.14,11371,1705,0,0.0,630,596,477,375,136,85,34,0.37,94,7,0,0.0,252,157
2022-01-01,2022,1,Q1,SITE0142,LAB030,West,Clinic,2024-09-01,0,,CrCys,1,531,106,0,637,8.66,22.75,30.63,4596.03,2411.53,0.0,7007.56,31069,4660,0,0.0,1724,1631,1304,1025,372,233,93,0.37,258,20,0,0.0,689,431
2022-01-01,2022,1,Q1,SITE0143,LAB019,Northeast,Clinic,2021-06-01,1,7.0,CrCys,1,520,124,51,695,8.15,24.92,35.07,4240.01,3090.35,1788.69,9119.04,19369,2905,462,0.1592,888,1145,948,452,232,145,58,0.3058,106,8,0,0.0,355,222
2022-01-01,2022,1,Q1,SITE0144,LAB017,West,Hospital,2021-06-01,1,7.0,CrCys,4,552,106,53,711,8.48,25.66,31.7,4679.36,2720.12,1680.18,9079.67,17910,2686,427,0.1592,821,1058,877,418,214,134,53,0.3058,98,7,3,-0.02,328,205
2022-01-01,2022,1,Q1,SITE0145,LAB019,Northeast,Hospital,2021-06-01,1,7.0,CrCys,1,532,126,54,712,9.97,23.67,29.83,5303.56,2982.01,1610.67,9896.24,12943,1941,308,0.1592,593,765,633,302,155,97,38,0.3058,71,5,0,-0.02,237,148
2022-01-01,2022,1,Q1,SITE0146,LAB028,Southeast,Clinic,,0,,Cr,1,568,0,0,568,8.75,21.02,34.59,4967.6,0.0,0.0,4967.6,17199,2579,0,0.0,954,902,722,567,206,128,51,0.37,143,11,0,0.0,381,238
2022-01-01,2022,1,Q1,SITE0147,LAB026,Midwest,Hospital,2022-02-01,0,,CrCys,2,494,102,0,596,8.94,24.59,33.39,4418.28,2507.92,0.0,6926.2,20728,3109,0,0.0,1150,1088,870,683,248,155,62,0.37,172,13,7,0.0,460,287
2022-01-01,2022,1,Q1,SITE0148,LAB037,Midwest,Clinic,2023-07-01,0,,CrCys,5,507,126,0,633,8.88,24.26,32.79,4502.09,3057.33,0.0,7559.42,28275,4241,0,0.0,1569,1484,1187,933,339,212,84,0.37,235,18,0,0.0,627,392
2022-01-01,2022,1,Q1,SITE0149,LAB026,Midwest,Hospital,2022-02-01,0,,CrCys,2,571,101,0,672,8.41,24.84,30.43,4799.66,2509.06,0.0,7308.71,11738,1760,0,0.0,651,616,492,387,140,88,35,0.37,97,7,6,0.0,260,162
2022-01-01,2022,1,Q1,SITE0150,LAB023,West,Reference Lab,2024-02-01,0,,CrCys,2,513,110,0,623,8.06,22.73,33.49,4134.11,2499.89,0.0,6634.0,20913,3136,0,0.0,1160,1097,878,689,250,156,62,0.37,174,13,0,0.0,464,290
2022-01-01,2022,1,Q1,SITE0151,LAB009,Midwest,Reference Lab,2024-03-01,0,,Cys,1,549,113,0,662,9.6,21.63,33.03,5272.26,2443.84,0.0,7716.11,40240,6036,0,0.0,2233,2112,1690,1327,482,301,120,0.37,334,26,0,0.0,893,558
2022-01-01,2022,1,Q1,SITE0152,LAB012,Midwest,Clinic,,0,,CrCys,1,547,95,0,642,8.89,24.49,29.59,4861.99,2326.9,0.0,7188.89,24123,3618,0,0.0,1338,1266,1013,795,289,180,72,0.37,200,16,0,0.0,535,334
2022-01-01,2022,1,Q1,SITE0153,LAB001,West,Clinic,2021-12-01,1,1.0,CrCys,1,529,103,60,692,8.75,24.06,30.17,4626.76,2478.04,1810.08,8914.89,39529,5929,1048,0.1769,1783,2366,1953,894,474,296,118,0.3009,213,17,0,0.0,713,445
2022-01-01,2022,1,Q1,SITE0154,LAB001,West,Hospital,2021-12-01,1,1.0,CrCys,1,522,103,50,675,7.73,22.79,32.5,4033.7,2347.72,1624.85,8006.26,15167,2275,402,0.1769,684,908,749,343,182,113,45,0.3009,82,6,0,-0.02,273,171
2022-01-01,2022,1,Q1,SITE0155,LAB047,Southeast,Reference Lab,2021-11-01,1,2.0,CrCys,3,536,132,50,718,8.14,26.19,31.04,4362.02,3456.47,1552.14,9370.63,15554,2333,405,0.1738,703,929,767,353,186,116,46,0.3017,84,6,0,0.0,281,175
2022-01-01,2022,1,Q1,SITE0156,LAB034,Northeast,Clinic,2023-07-01,0,,Cr,2,553,0,0,553,9.1,26.02,33.22,5033.17,0.0,0.0,5033.17,22260,3339,0,0.0,1235,1168,934,734,267,166,66,0.37,185,14,0,0.0,494,308
2022-01-01,2022,1,Q1,SITE0157,LAB032,West,Hospital,2024-06-01,0,,CrCys,3,547,87,0,634,8.47,25.71,31.9,4635.63,2236.43,0.0,6872.05,8812,1321,0,0.0,488,462,369,290,105,66,26,0.37,73,5,0,0.0,195,122
2022-01-01,2022,1,Q1,SITE0158,LAB048,Southwest,Reference Lab,2023-01-01,0,,Cr,1,522,0,0,522,8.44,24.39,34.49,4407.3,0.0,0.0,4407.3,33024,4953,0,0.0,1832,1733,1386,1089,396,247,99,0.37,274,21,0,0.0,732,458
2022-01-01,2022,1,Q1,SITE0159,LAB025,Northeast,Reference Lab,2024-10-01,0,,Cr,4,571,0,0,571,8.66,25.68,29.64,4947.15,0.0,0.0,4947.15,32285,4842,0,0.0,1791,1694,1355,1065,387,242,96,0.37,268,21,0,0.0,716,447
2022-01-01,2022,1,Q1,SITE0160,LAB040,Southeast,Reference Lab,2024-01-01,0,,CrCys,3,522,118,0,640,7.98,22.9,32.54,4164.49,2702.22,0.0,6866.71,31900,4785,0,0.0,1770,1674,1339,1052,382,239,95,0.37,265,21,0,0.0,708,442
2022-01-01,2022,1,Q1,SITE0161,LAB045,Southeast,Clinic,2023-03-01,0,,Cys,4,511,117,0,628,7.96,25.97,31.55,4067.98,3037.94,0.0,7105.92,6605,990,0,0.0,366,346,277,217,79,49,19,0.37,54,4,0,0.0,146,91
2022-01-01,2022,1,Q1,SITE0162,LAB001,West,Clinic,2021-12-01,1,1.0,CrCys,1,498,104,59,661,7.97,24.45,34.82,3969.45,2542.55,2054.56,8566.56,10622,1593,281,0.1769,479,635,524,240,127,79,31,0.3009,57,4,0,0.0,191,119
2022-01-01,2022,1,Q1,SITE0163,LAB016,Southeast,Clinic,2024-10-01,0,,Cys,2,525,111,0,636,8.99,28.05,33.94,4722.36,3113.62,0.0,7835.98,11767,1765,0,0.0,653,617,494,388,141,88,35,0.37,97,7,0,0.0,261,163
2022-01-01,2022,1,Q1,SITE0164,LAB039,Northeast,Reference Lab,2024-01-01,0,,CrCys,1,509,102,0,611,8.35,21.67,34.69,4249.47,2210.38,0.0,6459.86,32139,4820,0,0.0,1783,1687,1349,1060,385,241,96,0.37,267,21,0,0.0,713,445
2022-01-01,2022,1,Q1,SITE0165,LAB005,Southwest,Reference Lab,2021-09-01,1,4.0,Cr,3,559,0,0,559,7.88,27.17,31.01,4407.3,0.0,0.0,4407.3,16613,2491,417,0.1678,755,987,816,382,199,124,49,0.3034,90,7,0,0.0,302,188
2022-01-01,2022,1,Q1,SITE0166,LAB022,Southwest,Hospital,2022-01-01,1,0.0,CrCys,1,543,93,54,690,7.86,23.42,31.18,4266.79,2177.64,1683.5,8127.93,15589,2338,420,0.18,701,935,771,350,187,116,46,0.3,84,6,0,-0.02,280,175
2022-01-01,2022,1,Q1,SITE0167,LAB029,West,Hospital,2023-05-01,0,,CrCys,5,567,96,0,663,7.89,23.39,28.99,4473.48,2245.02,0.0,6718.5,18918,2837,0,0.0,1049,992,794,624,226,141,56,0.37,157,12,2,0.0,419,262
2022-01-01,2022,1,Q1,SITE0168,LAB003,Midwest,Hospital,,0,,CrCys,1,569,102,0,671,8.65,24.24,31.52,4920.08,2472.94,0.0,7393.01,25119,3767,0,0.0,1393,1318,1054,828,301,188,75,0.37,208,16,2,0.0,557,348
2022-01-01,2022,1,Q1,SITE0169,LAB012,Midwest,Reference Lab,,0,,CrCys,1,556,104,0,660,8.84,21.47,33.73,4913.38,2233.33,0.0,7146.71,32446,4866,0,0.0,1800,1703,1362,1070,389,243,97,0.37,270,21,0,0.0,720,450
2022-01-01,2022,1,Q1,SITE0170,LAB026,Midwest,Reference Lab,2022-02-01,0,,CrCys,2,475,115,0,590,8.17,26.39,33.99,3882.66,3034.77,0.0,6917.43,18046,2706,0,0.0,1001,947,757,595,216,135,54,0.37,150,12,0,0.0,400,250
2022-01-01,2022,1,Q1,SITE0171,LAB016,Southeast,Hospital,2024-10-01,0,,Cys,2,572,101,0,673,8.44,27.95,36.92,4825.74,2822.65,0.0,7648.38,29818,4472,0,0.0,1654,1565,1252,983,357,223,89,0.37,248,19,0,0.0,661,413
2022-01-01,2022,1,Q1,SITE0172,LAB037,Midwest,Clinic,2023-07-01,0,,CrCys,5,546,111,0,657,8.52,22.19,31.36,4653.61,2462.6,0.0,7116.21,40358,6053,0,0.0,2239,2118,1694,1331,484,302,121,0.37,335,26,0,0.0,895,559
2022-01-01,2022,1,Q1,SITE0173,LAB022,Southwest,Hospital,2022-01-01,1,0.0,CrCys,1,566,100,48,714,7.96,26.33,34.19,4506.16,2632.68,1641.2,8780.04,9324,1398,251,0.18,419,559,461,209,111,69,27,0.3,50,4,0,-0.02,167,104
2022-01-01,2022,1,Q1,SITE0174,LAB029,West,Reference Lab,2023-05-01,0,,CrCys,5,525,112,0,637,8.67,22.37,30.4,4550.32,2505.65,0.0,7055.97,15787,2368,0,0.0,876,828,663,520,189,118,47,0.37,131,10,0,0.0,350,219
2022-01-01,2022,1,Q1,SITE0175,LAB014,Southeast,Reference Lab,2022-11-01,0,,Cr,1,543,0,0,543,8.0,23.69,29.42,4343.27,0.0,0.0,4343.27,14111,2116,0,0.0,782,740,592,465,169,105,42,0.37,117,9,0,0.0,312,195
2022-01-01,2022,1,Q1,SITE0176,LAB028,Southeast,Reference Lab,,0,,Cr,1,598,0,0,598,8.31,24.71,33.65,4967.76,0.0,0.0,4967.76,43110,6466,0,0.0,2392,2263,1810,1422,517,323,129,0.37,358,28,0,0.0,956,598
2022-01-01,2022,1,Q1,SITE0177,LAB005,Southwest,Clinic,2021-09-01,1,4.0,Cr,3,527,0,0,527,9.21,27.08,30.64,4854.39,0.0,0.0,4854.39,21389,3208,538,0.1678,973,1272,1052,492,256,160,64,0.3034,116,9,0,0.0,389,243
2022-01-01,2022,1,Q1,SITE0178,LAB047,Southeast,Clinic,2021-11-01,1,2.0,CrCys,3,531,108,63,702,8.48,24.83,30.4,4500.36,2681.99,1914.92,9097.28,46427,6964,1210,0.1738,2101,2773,2290,1056,557,348,139,0.3017,252,20,0,0.0,840,525
2022-01-01,2022,1,Q1,SITE0179,LAB049,Southeast,Hospital,2022-04-01,0,,Cys,5,541,116,0,657,8.2,23.92,31.05,4435.0,2774.96,0.0,7209.96,19043,2856,0,0.0,1056,999,799,628,228,142,57,0.37,158,12,0,0.0,422,264
2022-01-01,2022,1,Q1,SITE0180,LAB030,West,Hospital,2024-09-01,0,,CrCys,1,566,104,0,670,7.9,24.51,29.8,4473.41,2549.03,0.0,7022.43,33746,5061,0,0.0,1872,1771,1417,1113,404,253,101,0.37,280,22,0,0.0,748,468
2022-01-01,2022,1,Q1,SITE0181,LAB046,Northeast,Reference Lab,2024-11-01,0,,CrCys,3,546,133,0,679,8.49,23.6,27.49,4634.59,3138.67,0.0,7773.26,27350,4102,0,0.0,1517,1435,1148,902,328,205,82,0.37,227,18,0,0.0,606,379
2022-01-01,2022,1,Q1,SITE0182,LAB005,Southwest,Reference Lab,2021-09-01,1,4.0,Cr,3,528,0,0,528,8.79,19.34,33.13,4640.64,0.0,0.0,4640.64,46605,6990,1172,0.1678,2120,2772,2292,1072,559,349,139,0.3034,254,20,0,0.0,848,530
2022-01-01,2022,1,Q1,SITE0183,LAB012,Midwest,Reference Lab,,0,,CrCys,1,519,86,0,605,8.55,21.06,32.12,4435.03,1811.02,0.0,6246.05,5117,767,0,0.0,283,268,214,168,61,38,15,0.37,42,3,0,0.0,113,70
2022-01-01,2022,1,Q1,SITE0184,LAB016,Southeast,Reference Lab,2024-10-01,0,,Cys,2,490,86,0,576,8.82,26.52,34.51,4323.82,2280.47,0.0,6604.29,23935,3590,0,0.0,1328,1256,1005,789,287,179,71,0.37,199,15,0,0.0,531,332
2022-01-01,2022,1,Q1,SITE0185,LAB026,Midwest,Clinic,2022-02-01,0,,CrCys,2,552,102,0,654,8.17,25.83,33.04,4507.75,2635.01,0.0,7142.76,18234,2735,0,0.0,1011,957,765,601,218,136,54,0.37,151,12,0,0.0,404,252
2022-01-01,2022,1,Q1,SITE0186,LAB026,Midwest,Clinic,2022-02-01,0,,CrCys,2,498,87,0,585,8.5,26.74,30.31,4233.8,2326.32,0.0,6560.12,43328,6499,0,0.0,2404,2274,1819,1429,519,324,129,0.37,360,28,0,0.0,961,601
2022-01-01,2022,1,Q1,SITE0187,LAB048,Southwest,Reference Lab,2023-01-01,0,,Cr,1,510,0,0,510,8.63,24.88,30.36,4402.91,0.0,0.0,4402.91,5846,876,0,0.0,324,306,245,192,70,43,17,0.37,48,3,0,0.0,129,81
2022-01-01,2022,1,Q1,SITE0188,LAB021,Southeast,Reference Lab,,0,,Cr,1,551,0,0,551,9.05,21.6,31.42,4984.84,0.0,0.0,4984.84,15954,2393,0,0.0,885,837,670,526,191,119,47,0.37,132,10,0,0.0,354,221
2022-01-01,2022,1,Q1,SITE0189,LAB039,Northeast,Hospital,2024-01-01,0,,CrCys,1,532,126,0,658,8.55,28.21,33.21,4547.66,3553.86,0.0,8101.52,18703,2805,0,0.0,1037,981,785,617,224,140,56,0.37,155,12,0,0.0,414,259
2022-01-01,2022,1,Q1,SITE0190,LAB036,Southwest,Clinic,2022-02-01,0,,CrCys,4,481,103,0,584,7.81,25.46,34.7,3756.68,2622.14,0.0,6378.83,27700,4155,0,0.0,1537,1454,1163,914,332,207,83,0.37,230,18,0,0.0,614,384
