Date,Site_ID,Site_Name,Lab_ID,Region,State,Counties,Site_Type,Adoption_Date,Post_Adoption,Months_Since_Adoption,Assay_Menu,Communication_Intensity,Cr_Volume,Cys_Volume,CrCys_Volume,Total_Test_Volume,Cr_Price,Cys_Price,CrCys_Price,Cr_Revenue,Cys_Revenue,CrCys_Revenue,Total_Revenue,Lives_Covered,Total_Patients,Black_Patients,NonBlack_Patients,Reclassified_Patients,Reclassification_Rate,Black_Population_Pct,Hispanic_Population_Pct,White_Population_Pct,Asian_Population_Pct,CKD_Patients,G1_Patients,G2_Patients,G3a_Patients,G3b_Patients,G4_Patients,G5_Patients,CKD_Prevalence,Baseline_CKD_Prevalence,Nephrology_Referrals,Dialysis_Initiations,Trial_Enrollment,Eligibility_Shift_Pct,Renally_Adjusted_Rx,Nephroprotective_Rx,Avg_Creatinine_NonBlack,Avg_Creatinine_Black,eGFR_2021_RaceFree,eGFR_2009_Black,eGFR_2009_NonBlack,Referral_Prob_2021,Referral_Prob_2009_Black,Referral_Prob_2009_NonBlack,Eligible_Transplant_2021,Eligible_Transplant_2009_Black,Eligible_Transplant_2009_NonBlack,Waitlist_Delay_Months_2021,Waitlist_Delay_Months_2009_Black,Waitlist_Delay_Months_2009_NonBlack,Referral_Disparity_Black,Transplant_Delay_Disparity,Eligibility_Gap_Black
2022-02-01,MI_SITE0155,Traverse City - Northwest - Site 1,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,0,,CrCys,2,550,111,0,661,8.88,25.36,30.71,4884.5,2815.34,0.0,7699.84,16387,2458,24,2434,0,0.0,0.0099,0.0211,0.9429,0.0022,279,860,688,167,69,33,8,0.1137,0.1137,41,0,7,0.0,111,69,1.21,1.35,99.5,115.3,99.5,0.0,0.0,0.0,0,0,0,39.7,47.6,39.7,-0.0,7.9,0
2022-02-01,MI_SITE0156,Traverse City - Northwest - Site 2,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Clinic,2023-03-01,0,,CrCys,2,527,108,0,635,8.85,22.94,33.25,4665.57,2477.52,0.0,7143.09,17032,2554,24,2530,0,0.0,0.0097,0.0135,0.9325,-0.0016,307,893,715,184,76,36,9,0.1206,0.1206,46,0,0,0.0,122,76,0.78,0.87,92.4,107.1,92.4,0.0,0.0,0.0,0,0,0,36.2,43.6,36.2,-0.0,7.3,0
2022-02-01,MI_SITE0157,Traverse City - Northwest - Site 3,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Reference Lab,2023-03-01,0,,CrCys,2,523,114,0,637,8.51,22.68,33.89,4450.54,2585.32,0.0,7035.85,13221,1983,35,1948,0,0.0,0.0181,0.0305,0.8963,0.0085,184,694,555,110,46,22,5,0.0932,0.0932,27,0,0,0.0,73,46,1.23,1.38,77.2,89.5,77.2,0.0,0.0,0.0,0,0,0,28.6,34.7,28.6,-0.0,6.1,0
2022-02-01,MI_SITE0158,Traverse City - Northwest - Site 4,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Clinic,2023-03-01,0,,CrCys,2,535,110,0,645,7.62,25.56,30.21,4074.93,2811.42,0.0,6886.34,12067,1810,50,1760,0,0.0,0.0281,0.0321,0.9413,0.0192,194,633,506,116,48,23,5,0.1075,0.1075,29,0,0,0.0,77,48,1.13,1.27,54.6,63.3,54.6,0.0,0.0,0.0,0,0,0,17.3,21.7,17.3,-0.0,4.3,0
2022-02-01,MI_SITE0159,Traverse City - Northwest - Site 5,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Clinic,2023-03-01,0,,CrCys,2,564,100,0,664,8.98,26.62,31.98,5061.99,2662.39,0.0,7724.38,16862,2529,38,2491,0,0.0,0.0152,0.0409,0.9351,0.0238,262,885,708,157,65,31,7,0.1038,0.1038,39,0,0,0.0,104,65,0.91,1.02,57.7,66.8,57.7,0.0,0.0,0.0,0,0,0,18.8,23.4,18.8,-0.0,4.6,0
2022-02-01,MI_SITE0160,Traverse City - Northwest - Site 6,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,0,,CrCys,2,529,112,0,641,8.91,23.32,33.91,4712.17,2611.46,0.0,7323.63,13776,2066,80,1986,0,0.0,0.039,0.0528,0.9527,0.008,185,723,578,111,46,22,5,0.0899,0.0899,27,0,8,0.0,74,46,1.52,1.71,55.1,63.8,55.1,0.0,0.0,0.0,0,0,0,17.5,21.9,17.5,-0.0,4.4,0
2022-02-01,MI_SITE0161,Traverse City - Northwest - Site 7,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,0,,CrCys,2,563,117,0,680,8.02,26.7,29.42,4516.21,3123.32,0.0,7639.52,12633,1894,0,1894,0,0.0,-0.0128,0.0357,0.9442,0.0119,217,662,530,130,54,26,6,0.1146,0.1146,32,0,0,0.0,86,54,1.26,1.41,80.6,93.4,80.6,0.0,0.0,0.0,0,0,0,30.3,36.7,30.3,-0.0,6.4,0
2022-02-01,MI_SITE0162,Traverse City - Northwest - Site 8,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,0,,CrCys,2,544,115,0,659,9.54,23.93,27.41,5189.41,2752.17,0.0,7941.58,17714,2657,0,2657,0,0.0,-0.0387,0.0296,0.9531,0.0084,318,929,743,191,79,38,9,0.12,0.12,47,0,2,0.0,127,79,0.93,1.04,99.1,114.9,99.1,0.0,0.0,0.0,0,0,0,39.5,47.4,39.5,-0.0,7.9,0
2022-02-01,MI_SITE0163,Traverse City - Northwest - Site 9,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Hospital,2023-03-01,0,,CrCys,2,540,108,0,648,8.29,23.49,33.77,4474.52,2536.7,0.0,7011.22,17289,2593,151,2442,0,0.0,0.0585,0.0255,0.9258,0.0158,284,907,726,170,71,34,8,0.1096,0.1096,42,0,0,0.0,113,71,1.15,1.29,77.0,89.2,77.0,0.0,0.0,0.0,0,0,0,28.5,34.6,28.5,-0.0,6.1,0
2022-02-01,MI_SITE0164,Traverse City - Northwest - Site 10,MI_LAB013,Traverse City - Northwest,Michigan,"Grand Traverse, Leelanau, Benzie",Clinic,2023-03-01,0,,CrCys,2,567,93,0,660,7.73,26.0,35.23,4380.53,2418.29,0.0,6798.83,13036,1955,122,1833,0,0.0,0.0626,0.0307,0.9634,0.0111,212,684,547,127,53,25,6,0.1086,0.1086,31,0,0,0.0,84,53,1.33,1.49,64.0,74.2,64.0,0.0,0.0,0.0,0,0,0,22.0,27.1,22.0,-0.0,5.1,0
2022-02-01,MI_SITE0165,Monroe - Site 1,MI_LAB014,Monroe,Michigan,Monroe,Hospital,2022-09-01,0,,Cr,4,581,0,0,581,7.84,26.25,35.25,4556.99,0.0,0.0,4556.99,24781,3717,207,3510,0,0.0,0.0558,0.0533,0.8542,0.0165,484,1300,1040,290,121,58,14,0.1305,0.1305,72,0,0,0.0,193,121,1.35,1.51,44.4,51.5,44.4,0.0007,0.0001,0.0007,0,0,0,12.2,15.7,12.2,-0.0006,3.5,0
2022-02-01,MI_SITE0166,Monroe - Site 2,MI_LAB014,Monroe,Michigan,Monroe,Clinic,2022-09-01,0,,Cr,4,584,0,0,584,7.86,24.57,32.74,4589.37,0.0,0.0,4589.37,21745,3261,15,3246,0,0.0,0.0049,0.0247,0.8909,0.0152,392,1141,913,235,98,47,11,0.1205,0.1205,58,0,0,0.0,156,98,1.21,1.36,113.4,131.4,113.4,0.0,0.0,0.0,0,0,0,46.7,55.7,46.7,-0.0,9.0,0
2022-02-01,MI_SITE0167,Monroe - Site 3,MI_LAB014,Monroe,Michigan,Monroe,Reference Lab,2022-09-01,0,,Cr,4,542,0,0,542,8.6,27.53,35.4,4661.1,0.0,0.0,4661.1,29035,4355,251,4104,0,0.0,0.0578,0.0412,0.876,0.0052,492,1524,1219,295,123,59,14,0.1131,0.1131,73,0,0,0.0,196,123,0.93,1.04,65.6,76.0,65.6,0.0,0.0,0.0,0,0,0,22.8,28.0,22.8,-0.0,5.2,0
2022-02-01,MI_SITE0168,Monroe - Site 4,MI_LAB014,Monroe,Michigan,Monroe,Hospital,2022-09-01,0,,Cr,4,525,0,0,525,9.0,26.26,29.78,4724.94,0.0,0.0,4724.94,28812,4321,18,4303,0,0.0,0.0043,0.0369,0.839,0.006,507,1512,1209,304,126,60,15,0.1174,0.1174,76,0,2,0.0,202,126,1.65,1.85,85.7,99.3,85.7,0.0,0.0,0.0,0,0,0,32.9,39.7,32.9,-0.0,6.8,0
2022-02-01,MI_SITE0169,Monroe - Site 5,MI_LAB014,Monroe,Michigan,Monroe,Hospital,2022-09-01,0,,Cr,4,491,0,0,491,8.95,24.86,33.84,4393.66,0.0,0.0,4393.66,20710,3106,73,3033,0,0.0,0.0236,0.0372,0.8635,0.0337,425,1087,869,255,106,51,12,0.1369,0.1369,63,0,0,0.0,170,106,1.64,1.83,54.9,63.7,54.9,0.0,0.0,0.0,0,0,0,17.5,21.8,17.5,-0.0,4.4,0
2022-02-01,MI_SITE0170,Monroe - Site 6,MI_LAB014,Monroe,Michigan,Monroe,Reference Lab,2022-09-01,0,,Cr,4,541,0,0,541,7.63,25.37,33.47,4125.46,0.0,0.0,4125.46,27488,4123,371,3752,0,0.0,0.0901,0.0412,0.8384,0.0552,511,1443,1154,306,127,61,15,0.1241,0.1241,76,0,0,0.0,204,127,2.05,2.29,92.6,107.4,92.6,0.0,0.0,0.0,0,0,0,36.3,43.7,36.3,-0.0,7.4,0
2022-02-01,MI_SITE0171,Jackson - Site 1,MI_LAB015,Jackson,Michigan,Jackson,Hospital,2024-09-01,0,,CrCys,1,546,103,0,649,8.65,25.94,32.87,4722.2,2671.49,0.0,7393.68,20694,3104,338,2766,0,0.0,0.1091,0.0675,0.804,0.0077,432,1086,869,259,108,51,12,0.1392,0.1392,64,0,3,0.0,172,108,0.65,0.72,74.6,86.5,74.6,0.0,0.0,0.0,0,0,0,27.3,33.2,27.3,-0.0,5.9,0
2022-02-01,MI_SITE0172,Jackson - Site 2,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,0,,CrCys,1,584,107,0,691,8.26,24.91,31.46,4821.41,2665.82,0.0,7487.23,17500,2625,193,2432,0,0.0,0.0738,0.0599,0.8083,0.0356,379,918,735,227,94,45,11,0.1446,0.1446,56,0,0,0.0,151,94,1.8,2.02,61.7,71.5,61.7,0.0,0.0,0.0,0,0,0,20.8,25.7,20.8,-0.0,4.9,0
2022-02-01,MI_SITE0173,Jackson - Site 3,MI_LAB015,Jackson,Michigan,Jackson,Hospital,2024-09-01,0,,CrCys,1,537,110,0,647,9.53,24.51,35.79,5115.48,2696.07,0.0,7811.55,19440,2916,293,2623,0,0.0,0.1007,0.0532,0.8242,0.0239,310,1020,816,186,77,37,9,0.1065,0.1065,46,0,5,0.0,124,77,1.07,1.2,76.3,88.4,76.3,0.0,0.0,0.0,0,0,0,28.1,34.2,28.1,-0.0,6.1,0
2022-02-01,MI_SITE0174,Jackson - Site 4,MI_LAB015,Jackson,Michigan,Jackson,Clinic,2024-09-01,0,,CrCys,1,523,114,0,637,9.29,23.92,33.48,4859.47,2727.07,0.0,7586.54,20022,3003,345,2658,0,0.0,0.1149,0.0472,0.8548,0.027,434,1051,840,260,108,52,13,0.1446,0.1446,65,0,0,0.0,173,108,1.26,1.41,56.1,65.0,56.1,0.0,0.0,0.0,0,0,0,18.0,22.5,18.0,-0.0,4.5,0
2022-02-01,MI_SITE0175,Jackson - Site 5,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,0,,CrCys,1,543,110,0,653,7.96,23.1,32.27,4320.52,2541.16,0.0,6861.68,20505,3075,271,2804,0,0.0,0.0883,0.0298,0.8197,0.0197,435,1076,861,261,108,52,13,0.1418,0.1418,65,0,0,0.0,174,108,1.81,2.02,69.7,80.8,69.7,0.0,0.0,0.0,0,0,0,24.8,30.4,24.8,-0.0,5.5,0
2022-02-01,MI_SITE0176,Jackson - Site 6,MI_LAB015,Jackson,Michigan,Jackson,Hospital,2024-09-01,0,,CrCys,1,558,100,0,658,8.6,24.95,30.82,4797.65,2495.4,0.0,7293.05,19591,2938,257,2681,0,0.0,0.0876,0.0531,0.7729,0.0202,438,1028,822,263,109,52,13,0.1493,0.1493,65,0,3,0.0,175,109,0.64,0.72,78.8,91.3,78.8,0.0,0.0,0.0,0,0,0,29.4,35.7,29.4,-0.0,6.3,0
2022-02-01,MI_SITE0177,Jackson - Site 7,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,0,,CrCys,1,558,111,0,669,8.25,25.46,31.25,4604.36,2826.43,0.0,7430.79,23798,3569,230,3339,0,0.0,0.0647,0.0687,0.8178,0.027,462,1249,999,277,115,55,13,0.1297,0.1297,69,0,0,0.0,184,115,1.21,1.36,66.9,77.6,66.9,0.0,0.0,0.0,0,0,0,23.5,28.8,23.5,-0.0,5.3,0
2022-02-01,MI_SITE0178,Jackson - Site 8,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,0,,CrCys,1,570,119,0,689,9.23,20.55,33.16,5263.11,2444.97,0.0,7708.09,20271,3040,291,2749,0,0.0,0.096,0.0508,0.8129,0.0225,468,1064,851,281,117,56,14,0.1542,0.1542,70,0,0,0.0,187,117,1.49,1.67,49.5,57.4,49.5,0.0001,0.0,0.0001,0,0,0,14.8,18.7,14.8,-0.0001,3.9,0
2022-02-01,MI_SITE0179,Midland - Site 1,MI_LAB016,Midland,Michigan,Midland,Clinic,2021-11-01,1,3.0,Cr,3,570,0,0,570,9.14,22.3,30.94,5207.18,0.0,0.0,5207.18,15847,2377,36,2341,405,0.1708,0.0154,0.0346,0.9327,0.0108,353,944,780,237,72,34,8,0.1489,0.1223,42,0,0,0.0,141,88,1.32,1.47,66.8,77.4,66.8,0.0,0.0,0.0,0,0,0,23.4,28.7,23.4,-0.0,5.3,0
2022-02-01,MI_SITE0180,Midland - Site 2,MI_LAB016,Midland,Michigan,Midland,Clinic,2021-11-01,1,3.0,Cr,3,532,0,0,532,8.64,24.73,30.58,4594.53,0.0,0.0,4594.53,12853,1927,6,1921,329,0.1708,0.0034,0.039,0.9072,0.0071,291,765,632,192,61,29,7,0.1513,0.1283,34,0,0,0.0,116,72,1.42,1.59,54.8,63.5,54.8,0.0,0.0,0.0,0,0,0,17.4,21.8,17.4,-0.0,4.4,0
2022-02-01,MI_SITE0181,Midland - Site 3,MI_LAB016,Midland,Michigan,Midland,Hospital,2021-11-01,1,3.0,Cr,3,584,0,0,584,8.03,24.75,33.14,4689.43,0.0,0.0,4689.43,13712,2056,73,1983,351,0.1708,0.0358,0.0433,0.9288,0.0089,295,817,675,205,55,26,6,0.1436,0.1089,35,0,0,-0.02,118,73,1.22,1.37,74.0,85.7,74.0,0.0,0.0,0.0,0,0,0,27.0,32.9,27.0,-0.0,5.9,0
2022-02-01,MI_SITE0182,Midland - Site 4,MI_LAB016,Midland,Michigan,Midland,Clinic,2021-11-01,1,3.0,Cr,3,574,0,0,574,8.77,23.52,32.43,5033.08,0.0,0.0,5033.08,15723,2358,166,2192,402,0.1708,0.0707,0.0325,0.8758,0.0119,339,937,774,235,64,30,7,0.1438,0.1095,40,0,0,0.0,135,84,1.45,1.62,64.4,74.6,64.4,0.0,0.0,0.0,0,0,0,22.2,27.3,22.2,-0.0,5.1,0
2022-02-01,MI_SITE0183,Midland - Site 5,MI_LAB016,Midland,Michigan,Midland,Reference Lab,2021-11-01,1,3.0,Cr,3,556,0,0,556,8.86,25.77,31.1,4928.02,0.0,0.0,4928.02,15518,2327,66,2261,397,0.1708,0.0287,0.0419,0.9234,0.0181,337,924,764,232,65,31,7,0.145,0.1126,40,0,0,0.0,134,84,1.08,1.21,64.5,74.8,64.5,0.0,0.0,0.0,0,0,0,22.3,27.4,22.3,-0.0,5.1,0
2022-02-01,MI_SITE0184,Midland - Site 6,MI_LAB016,Midland,Michigan,Midland,Reference Lab,2021-11-01,1,3.0,Cr,3,539,0,0,539,8.94,24.32,29.33,4818.73,0.0,0.0,4818.73,16454,2468,132,2336,421,0.1708,0.0537,0.0404,0.8943,0.0184,381,980,810,246,84,40,10,0.1546,0.1366,45,0,0,0.0,152,95,1.88,2.1,58.9,68.2,58.9,0.0,0.0,0.0,0,0,0,19.4,24.1,19.4,-0.0,4.7,0
2022-03-01,MI_SITE0001,Detroit Metro - Site 1,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,0.0,CrCys,3,582,90,54,726,8.28,25.61,33.35,4816.15,2305.31,1800.65,8922.11,116056,17408,3576,13832,3133,0.18,0.2054,0.0608,0.6376,0.0576,2827,6963,5744,1740,679,326,81,0.1625,0.1561,339,0,0,0.0,1130,706,1.35,1.51,61.4,71.1,61.4,0.0,0.0,0.0,0,0,0,20.7,25.6,20.7,-0.0,4.9,0
2022-03-01,MI_SITE0002,Detroit Metro - Site 2,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,0,,Cys,1,573,136,0,709,8.03,30.2,32.15,4601.64,4107.74,0.0,8709.38,114258,17138,4502,12636,0,0.0,0.2627,0.0656,0.6675,0.0756,2461,5998,4798,1476,615,295,73,0.1436,0.1436,369,0,6,0.0,984,615,1.29,1.44,64.6,74.8,64.6,0.0,0.0,0.0,0,0,0,22.3,27.4,22.3,-0.0,5.1,0
2022-03-01,MI_SITE0003,Detroit Metro - Site 3,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,0.0,CrCys,3,563,125,54,742,7.93,26.37,34.23,4461.87,3295.83,1848.18,9605.88,141501,21225,4004,17221,3820,0.18,0.1887,0.047,0.6465,0.0598,3159,8490,7004,2122,648,311,77,0.1489,0.1222,379,0,0,-0.02,1263,789,1.59,1.78,85.4,99.0,85.4,0.0,0.0,0.0,0,0,0,32.7,39.5,32.7,-0.0,6.8,0
2022-03-01,MI_SITE0004,Detroit Metro - Site 4,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,0.0,CrCys,3,586,132,50,768,8.63,23.28,31.04,5059.45,3072.54,1551.78,9683.77,119857,17978,3277,14701,3236,0.18,0.1823,0.0671,0.6535,0.0717,2962,7191,5932,1797,727,349,87,0.1648,0.1619,355,0,0,-0.02,1184,740,1.18,1.32,43.1,49.9,43.1,0.001,0.0001,0.001,0,0,0,11.5,15.0,11.5,-0.0009,3.4,0
2022-03-01,MI_SITE0005,Detroit Metro - Site 5,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,0,,Cys,1,535,126,0,661,8.46,21.74,32.0,4528.25,2739.49,0.0,7267.74,140866,21129,4878,16251,0,0.0,0.2309,0.0718,0.6598,0.0651,2658,7395,5916,1594,664,318,79,0.1258,0.1258,398,0,0,0.0,1063,664,1.34,1.5,81.9,94.9,81.9,0.0,0.0,0.0,0,0,0,31.0,37.5,31.0,-0.0,6.5,0
2022-03-01,MI_SITE0006,Detroit Metro - Site 6,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,0.0,CrCys,3,561,122,51,734,8.69,26.3,31.65,4876.55,3209.18,1614.35,9700.08,127208,19081,4050,15031,3434,0.18,0.2123,0.0724,0.6647,0.0754,3007,7632,6296,1908,687,329,82,0.1576,0.1441,360,0,0,-0.02,1202,751,1.17,1.31,78.1,90.5,78.1,0.0,0.0,0.0,0,0,0,29.0,35.3,29.0,-0.0,6.2,0
2022-03-01,MI_SITE0007,Detroit Metro - Site 7,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,0.0,CrCys,3,528,99,46,673,8.24,27.02,32.12,4349.93,2674.9,1477.71,8502.53,111783,16767,3294,13473,3018,0.18,0.1965,0.0972,0.6178,0.044,2684,6706,5533,1676,629,302,75,0.1601,0.1502,322,0,0,0.0,1073,671,1.51,1.69,50.1,58.1,50.1,0.0001,0.0,0.0001,0,0,0,15.1,19.0,15.1,-0.0001,4.0,0
2022-03-01,MI_SITE0008,Detroit Metro - Site 8,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,0.0,CrCys,3,555,126,48,729,7.96,23.72,32.58,4418.9,2989.11,1563.94,8971.94,129605,19440,4034,15406,3499,0.18,0.2075,0.0558,0.6149,0.0704,3152,7775,6415,1944,755,362,90,0.1622,0.1554,378,0,0,-0.02,1260,788,1.29,1.44,55.6,64.5,55.6,0.0,0.0,0.0,0,0,0,17.8,22.2,17.8,-0.0,4.4,0
2022-03-01,MI_SITE0009,Detroit Metro - Site 9,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,0,,Cys,1,591,106,0,697,7.75,20.7,33.13,4578.71,2193.72,0.0,6772.43,133408,20011,4603,15408,0,0.0,0.23,0.0598,0.6599,0.0544,2628,7003,5603,1576,657,315,78,0.1313,0.1313,394,0,0,0.0,1051,657,1.56,1.75,73.6,85.3,73.6,0.0,0.0,0.0,0,0,0,26.8,32.6,26.8,-0.0,5.8,0
2022-03-01,MI_SITE0010,Detroit Metro - Site 10,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Reference Lab,2022-03-01,1,0.0,CrCys,3,539,128,55,722,8.12,24.56,31.88,4374.66,3144.19,1753.54,9272.39,99941,14991,3161,11830,2698,0.18,0.2109,0.0588,0.6718,0.0457,2390,5996,4947,1499,556,267,66,0.1594,0.1486,286,0,0,0.0,956,597,1.41,1.58,70.2,81.3,70.2,0.0,0.0,0.0,0,0,0,25.1,30.7,25.1,-0.0,5.6,0
2022-03-01,MI_SITE0011,Detroit Metro - Site 11,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,0,,Cys,1,559,101,0,660,8.01,28.11,33.8,4478.02,2839.04,0.0,7317.06,114135,17120,3303,13817,0,0.0,0.1929,0.0682,0.637,0.0353,2099,5992,4793,1259,524,251,62,0.1226,0.1226,314,0,0,0.0,839,524,1.53,1.72,55.2,64.0,55.2,0.0,0.0,0.0,0,0,0,17.6,22.0,17.6,-0.0,4.4,0
2022-03-01,MI_SITE0012,Detroit Metro - Site 12,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,0,,Cys,1,564,115,0,679,8.7,26.46,31.19,4907.34,3042.48,0.0,7949.82,129922,19488,3767,15721,0,0.0,0.1933,0.064,0.6336,0.0576,2880,6820,5456,1728,720,345,86,0.1478,0.1478,432,0,0,0.0,1152,720,1.48,1.66,59.4,68.9,59.4,0.0,0.0,0.0,0,0,0,19.7,24.4,19.7,-0.0,4.7,0
2022-03-01,MI_SITE0013,Detroit Metro - Site 13,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,0,,Cys,1,547,139,0,686,8.83,26.33,32.57,4832.23,3659.56,0.0,8491.8,146174,21926,5079,16847,0,0.0,0.2317,0.061,0.6382,0.0743,2899,7674,6139,1739,724,347,86,0.1322,0.1322,434,0,0,0.0,1159,724,0.51,0.57,83.2,96.5,83.2,0.0,0.0,0.0,0,0,0,31.6,38.2,31.6,-0.0,6.6,0
2022-03-01,MI_SITE0014,Detroit Metro - Site 14,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,0.0,CrCys,3,575,107,56,738,9.09,24.58,33.96,5224.72,2630.21,1901.86,9756.78,116960,17544,3657,13887,3157,0.18,0.2085,0.0571,0.6404,0.0604,2812,7017,5789,1754,661,317,79,0.1603,0.1508,337,0,8,-0.02,1124,703,1.25,1.4,40.8,47.3,40.8,0.0019,0.0003,0.0019,0,0,0,10.4,13.7,10.4,-0.0017,3.2,0
2022-03-01,MI_SITE0015,Detroit Metro - Site 15,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Reference Lab,2022-03-01,1,0.0,CrCys,3,554,124,65,743,7.81,24.87,34.49,4328.92,3084.03,2241.85,9654.79,100446,15066,3376,11690,2711,0.18,0.2241,0.0763,0.6385,0.0584,2273,6026,4971,1506,479,230,57,0.1509,0.1273,272,0,0,0.0,909,568,0.79,0.88,42.8,49.6,42.8,0.0011,0.0001,0.0011,0,0,0,11.4,14.8,11.4,-0.0009,3.4,0
2022-03-01,MI_SITE0016,Detroit Metro - Site 16,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,0,,Cys,1,611,130,0,741,8.17,22.13,29.52,4993.75,2877.0,0.0,7870.75,140967,21145,4255,16890,0,0.0,0.2013,0.0757,0.6156,0.0479,3242,7400,5920,1945,810,389,97,0.1533,0.1533,486,0,0,0.0,1296,810,1.22,1.36,35.7,41.3,35.7,0.0091,0.0017,0.0091,0,0,0,7.8,10.7,7.8,-0.0074,2.8,0
2022-03-01,MI_SITE0017,Detroit Metro - Site 17,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,0.0,CrCys,3,542,103,49,694,8.31,28.1,33.26,4504.67,2894.35,1629.64,9028.66,111774,16766,3786,12980,3017,0.18,0.2259,0.0564,0.6321,0.0701,2703,6706,5532,1676,641,307,76,0.1612,0.153,324,0,0,0.0,1081,675,1.33,1.49,51.4,59.6,51.4,0.0001,0.0,0.0001,0,0,0,15.7,19.8,15.7,-0.0001,4.1,0
2022-03-01,MI_SITE0018,Detroit Metro - Site 18,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,0.0,CrCys,3,570,119,51,740,8.43,25.86,30.84,4803.48,3077.67,1572.94,9454.08,107493,16123,3220,12903,2902,0.18,0.1998,0.0756,0.6573,0.0504,2452,6449,5320,1612,524,251,62,0.1521,0.1302,294,0,0,-0.02,980,613,0.67,0.75,52.6,60.9,52.6,0.0001,0.0,0.0001,0,0,0,16.3,20.5,16.3,-0.0001,4.2,0
2022-03-01,MI_SITE0019,Detroit Metro - Site 19,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,0.0,CrCys,3,572,104,52,728,7.75,26.8,30.4,4431.56,2786.92,1580.84,8799.33,138425,20763,5264,15499,3737,0.18,0.2536,0.0598,0.6569,0.0696,3075,8305,6851,2076,624,299,74,0.1481,0.1204,369,0,0,0.0,1230,768,1.19,1.33,54.4,63.0,54.4,0.0,0.0,0.0,0,0,0,17.2,21.5,17.2,-0.0,4.3,0
2022-03-01,MI_SITE0020,Detroit Metro - Site 20,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,0,,Cys,1,589,103,0,692,8.52,26.02,30.26,5017.07,2679.84,0.0,7696.91,101526,15228,3557,11671,0,0.0,0.2336,0.0731,0.6142,0.0516,2292,5329,4263,1375,573,275,68,0.1506,0.1506,343,0,0,0.0,916,573,1.34,1.5,45.8,53.1,45.8,0.0004,0.0,0.0004,0,0,0,12.9,16.6,12.9,-0.0004,3.6,0
